emotion_practice,emotion_comp,file,file_emotion,file_emotion_level,file_gender,file_id,file_duration,size_w,size_h,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,istr_loop_practice.thisRepN,istr_loop_practice.thisTrialN,istr_loop_practice.thisN,istr_loop_practice.thisIndex,loop_emotion_identication.thisRepN,loop_emotion_identication.thisTrialN,loop_emotion_identication.thisN,loop_emotion_identication.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,random_by_pt_num.thisRepN,random_by_pt_num.thisTrialN,random_by_pt_num.thisN,random_by_pt_num.thisIndex,loop_itr_exp.thisRepN,loop_itr_exp.thisTrialN,loop_itr_exp.thisN,loop_itr_exp.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,wheelresp_angle,wheelresp_cake,wheelresp_norm,wheelresp_emotion,wheelresp_level,Wheelresp.x,Wheelresp.y,Wheelresp.leftButton,Wheelresp.midButton,Wheelresp.rightButton,Wheelresp.time,Wheelresp.clicked_name,Wheelresp.started,Wheelresp.stopped,file_emotion,wheelresp.x,wheelresp.y,wheelresp.leftButton,wheelresp.midButton,wheelresp.rightButton,wheelresp.time,wheelresp.clicked_name,wheelresp.started,wheelresp.stopped,compound_angle,compound_cake,compound_norm,compound_emotion,compound_level,compound.x,compound.y,compound.leftButton,compound.midButton,compound.rightButton,compound.time,compound.clicked_name,compound.started,compound.stopped,kb_end_training.keys,kb_end_training.rt,participant,session,group,age,gender,education,practice,experimenter,date,expName,psychopyVersion,frameRate,
SOLLIEVO,GIOIA,,,,,,,,,0,0,0,0,,,,,0,10,10,15,,,,,,,,,,,,,,,,,-12.075288583193544,soglievo,205.54804791094466,Sollievo,4,[201.0],[-43.0],[1],[0],[0],[3.938185702996293],['Sollievo_4'],0.016095675131964526,None,,,,,,,,,,,,,,,,,,,,,,,,,,,08,001,healthy,24,f,18,1,aurora,2022-03-31_15h07.34.961,pilot_AIM1,2022.1.1,60.02787724769824,
SORPRESA,GIOIA,,,,,,,,,0,0,0,0,,,,,0,11,11,12,,,,,,,,,,,,,,,,,-34.55218245052608,speranza,202.76587484091104,Speranza,4,[167.0],[-115.0],[1],[0],[0],[1.6062599103005368],['Speranza_4'],0.016080921933735226,None,,,,,,,,,,,,,,,,,,,,,,,,,,,08,001,healthy,24,f,18,1,aurora,2022-03-31_15h07.34.961,pilot_AIM1,2022.1.1,60.02787724769824,
EUFORIA,GIOIA,,,,,,,,,0,0,0,0,,,,,0,12,12,1,,,,,,,,,,,,,,,,,57.28232758136067,euforia,196.1147623204332,Euforia,4,[106.0],[165.0],[1],[0],[0],[2.2367439306625556],['Euforia_4'],0.016088298532849876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,08,001,healthy,24,f,18,1,aurora,2022-03-31_15h07.34.961,pilot_AIM1,2022.1.1,60.02787724769824,
PAURA,NEUTRO,,,,,,,,,0,0,0,0,,,,,0,13,13,10,,,,,,,,,,,,,,,,,-120.74722022546106,paura,226.8942484947558,Paura,4,[-116.0],[-195.0],[1],[0],[0],[1.7558448322753293],['Paura_4'],0.01608156337715627,None,,,,,,,,,,,,,,,,,,,,,,,,,,,08,001,healthy,24,f,18,1,aurora,2022-03-31_15h07.34.961,pilot_AIM1,2022.1.1,60.02787724769824,
INTERESSE,SORPRESA,,,,,,,,,0,0,0,0,,,,,0,14,14,13,,,,,,,,,,,,,,,,,-51.66130163977016,interesse,195.0640920313116,Interesse,4,[121.0],[-153.0],[1],[0],[0],[1.3410419863192828],['Interesse_4'],0.016088298532849876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,08,001,healthy,24,f,18,1,aurora,2022-03-31_15h07.34.961,pilot_AIM1,2022.1.1,60.02787724769824,
TRISTEZZA,NEUTRO,,,,,,,,,0,0,0,0,,,,,0,15,15,11,,,,,,,,,,,,,,,,,-102.01147838636544,tristezza,192.2082204277434,Tristezza,4,[-40.0],[-188.0],[1],[0],[0],[1.2733504641483933],['Tristezza_4'],0.016087657089542517,None,,,,,,,,,,,,,,,,,,,,,,,,,,,08,001,healthy,24,f,18,1,aurora,2022-03-31_15h07.34.961,pilot_AIM1,2022.1.1,60.02787724769824,
,,stimoli/01.full/M02-Sadness-Face Forward.wmv,sad,full,maschio,3,6,720,576,0,0,0,0,,,,,,,,,0,0,0,46,,,,,,,,,,,,,102.61932229343078,rabbia,68.65857557508748,rabbia,2,,,,,,,,,,sad,[-357.0],[67.0],[1],[0],[0],[3.901578848788631],['rabbia_2'],0.015425046055611347,None,6.019150394271151,soddisfazione,347.92815350298974,disgusto,3,[246.0],[62.0],[1],[0],[0],[3.6753199519687314],['disgusto_7'],0.005249187932690802,None,,,08,001,healthy,24,f,18,1,aurora,2022-03-31_15h07.34.961,pilot_AIM1,2022.1.1,60.02787724769824,
,,stimoli/02.subtle/JM2_Surprise.wmv,surprised,subtle,maschio,8,10,1646,926,0,0,0,0,,,,,,,,,0,1,1,23,,,,,,,,,,,,,-79.74880124918258,sorpresa,95.524865872714,sorpresa,3,,,,,,,,,,surprised,[-325.0],[-94.0],[1],[0],[0],[11.987546055636244],['sorpresa_3'],0.015825627459776115,None,0.7568354961583119,soddisfazione,342.7520970030672,soddisfazione,2,[415.0],[10.0],[1],[0],[0],[6.905644317067981],['soddisfazione_6'],0.005494540033623707,None,,,08,001,healthy,24,f,18,1,aurora,2022-03-31_15h07.34.961,pilot_AIM1,2022.1.1,60.02787724769824,
,,stimoli/01.full/M02-Neutral-Face Forward.wmv,neutral,full,maschio,3,6,720,576,0,0,0,0,,,,,,,,,0,2,2,54,,,,,,,,,,,,,97.1250163489018,rabbia,8.06225774829855,neutral,1,,,,,,,,,,neutral,[-343.0],[8.0],[1],[0],[0],[1.2202633253451722],['neutral_1'],0.01546962637200977,None,0.2550240406875387,soddisfazione,342.49817517762045,neutral,1,[332.0],[3.0],[1],[0],[0],[1.4063476597578983],['neutral_5'],0.0056430341811619655,None,,,08,001,healthy,24,f,18,1,aurora,2022-03-31_15h07.34.961,pilot_AIM1,2022.1.1,60.02787724769824,
,,stimoli/02.subtle/JM1_Neutral.wmv,neutral,subtle,maschio,7,10,1646,926,0,0,0,0,,,,,,,,,0,3,3,26,,,,,,,,,,,,,-122.0053832080835,paura,75.47184905645283,paura,2,,,,,,,,,,neutral,[-382.0],[-64.0],[1],[0],[0],[5.5815402852114175],['paura_2'],0.015846795092102184,None,0.0,soddisfazione,342.504014575012,neutral,1,[345.0],[0.0],[1],[0],[0],[1.7955681392496672],['neutral_5'],0.005570551076857555,None,,,08,001,healthy,24,f,18,1,aurora,2022-03-31_15h07.34.961,pilot_AIM1,2022.1.1,60.02787724769824,
