emotion_practice,emotion_comp,file,file_emotion,file_emotion_level,file_gender,file_id,file_duration,size_w,size_h,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,istr_loop_practice.thisRepN,istr_loop_practice.thisTrialN,istr_loop_practice.thisN,istr_loop_practice.thisIndex,loop_emotion_identication.thisRepN,loop_emotion_identication.thisTrialN,loop_emotion_identication.thisN,loop_emotion_identication.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,random_by_pt_num.thisRepN,random_by_pt_num.thisTrialN,random_by_pt_num.thisN,random_by_pt_num.thisIndex,loop_itr_exp.thisRepN,loop_itr_exp.thisTrialN,loop_itr_exp.thisN,loop_itr_exp.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,wheelresp_angle,wheelresp_cake,wheelresp_norm,wheelresp_emotion,wheelresp_level,Wheelresp.x,Wheelresp.y,Wheelresp.leftButton,Wheelresp.midButton,Wheelresp.rightButton,Wheelresp.time,Wheelresp.clicked_name,Wheelresp.started,Wheelresp.stopped,file_emotion,wheelresp.x,wheelresp.y,wheelresp.leftButton,wheelresp.midButton,wheelresp.rightButton,wheelresp.time,wheelresp.clicked_name,wheelresp.started,wheelresp.stopped,compound_angle,compound_cake,compound_norm,compound_emotion,compound_level,compound.x,compound.y,compound.leftButton,compound.midButton,compound.rightButton,compound.time,compound.clicked_name,compound.started,compound.stopped,kb_end_training.keys,kb_end_training.rt,participant,session,group,age,gender,education,practice,experimenter,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,healthy,23,f,17,1,aurora,2022-03-28_10h02.25.547,pilot_AIM1,2022.1.1,84.99941520945407,
SOLLIEVO,GIOIA,,,,,,,,,0,0,0,0,,,,,0,0,0,15,,,,,,,,,,,,,,,,,-12.76766314468288,soglievo,208.1465829649865,Sollievo,4,[203.0],[-46.0],[1],[0],[0],[6.772079875098768],['Sollievo_4'],0.011192088137363498,None,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,healthy,23,f,17,1,aurora,2022-03-28_10h02.25.547,pilot_AIM1,2022.1.1,84.99941520945407,
INTERESSE,SORPRESA,,,,,,,,,0,0,0,0,,,,,0,1,1,13,,,,,,,,,,,,,,,,,-53.85041753002388,interesse,206.81634364817495,Interesse,4,[122.0],[-167.0],[1],[0],[0],[1.605304142777527],['Interesse_4'],0.01115432848786213,None,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,healthy,23,f,17,1,aurora,2022-03-28_10h02.25.547,pilot_AIM1,2022.1.1,84.99941520945407,
EUFORIA,GIOIA,,,,,,,,,0,0,0,0,,,,,0,2,2,1,,,,,,,,,,,,,,,,,61.38954033403479,euforia,200.47942537826668,Euforia,4,[96.0],[176.0],[1],[0],[0],[2.6292223208168934],['Euforia_4'],0.01125256757615034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,healthy,23,f,17,1,aurora,2022-03-28_10h02.25.547,pilot_AIM1,2022.1.1,84.99941520945407,
DISPREZZO,INVIDIA,,,,,,,,,0,0,0,0,,,,,0,3,3,5,,,,,,,,,,,,,,,,,124.52257640399515,disprezzo,209.97618912629116,Disprezzo,4,[-119.0],[173.0],[1],[0],[0],[1.6409511719730858],['Disprezzo_4'],0.011216087914704076,None,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,healthy,23,f,17,1,aurora,2022-03-28_10h02.25.547,pilot_AIM1,2022.1.1,84.99941520945407,
TRISTEZZA,NEUTRO,,,,,,,,,0,0,0,0,,,,,0,4,4,11,,,,,,,,,,,,,,,,,-106.26020470831196,tristezza,200.0,Tristezza,4,[-56.0],[-192.0],[1],[0],[0],[1.8525975278949431],['Tristezza_4'],0.011214167932564578,None,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,healthy,23,f,17,1,aurora,2022-03-28_10h02.25.547,pilot_AIM1,2022.1.1,84.99941520945407,
INVIDIA,NEUTRO,,,,,,,,,0,0,0,0,,,,,0,5,5,7,,,,,,,,,,,,,,,,,169.75213588888974,invidia,179.86939706353607,Invidia,4,[-177.0],[32.0],[1],[0],[0],[1.5819651593633353],['Invidia_4'],0.011130968704662791,None,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,healthy,23,f,17,1,aurora,2022-03-28_10h02.25.547,pilot_AIM1,2022.1.1,84.99941520945407,
DISGUSTO,NEUTRO,,,,,,,,,0,0,0,0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,145.97438269675365,disgusto,189.4333655932872,Disgusto,4,[-157.0],[106.0],[1],[0],[0],[1.358120516641577],['Disgusto_4'],0.011193048128518512,None,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,healthy,23,f,17,1,aurora,2022-03-28_10h02.25.547,pilot_AIM1,2022.1.1,84.99941520945407,
RABBIA,DISPREZZO,,,,,,,,,0,0,0,0,,,,,0,7,7,4,,,,,,,,,,,,,,,,,99.09027692082232,rabbia,202.54382241875462,Rabbia,4,[-32.0],[200.0],[1],[0],[0],[2.0645245212124337],['Rabbia_4'],0.011169048351291622,None,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,healthy,23,f,17,1,aurora,2022-03-28_10h02.25.547,pilot_AIM1,2022.1.1,84.99941520945407,
ORGOGLIO,NEUTRO,,,,,,,,,0,0,0,0,,,,,0,8,8,3,,,,,,,,,,,,,,,,,80.28943073398653,orgoglio,189.71821209362056,Orgoglio,4,[32.0],[187.0],[1],[0],[0],[3.758609920099957],['Orgoglio_4'],0.011233047757343684,None,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,healthy,23,f,17,1,aurora,2022-03-28_10h02.25.547,pilot_AIM1,2022.1.1,84.99941520945407,
VERGOGNA,TRISTEZZA,,,,,,,,,0,0,0,0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,-147.389499037301,vergogna,220.80987296767324,Vergogna,4,[-186.0],[-119.0],[1],[0],[0],[1.499377445777327],['Vergogna_4'],0.011213207941466408,None,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,healthy,23,f,17,1,aurora,2022-03-28_10h02.25.547,pilot_AIM1,2022.1.1,84.99941520945407,
SPERANZA,NEUTRO,,,,,,,,,0,0,0,0,,,,,0,10,10,14,,,,,,,,,,,,,,,,,-35.15098548888297,speranza,206.69300907384363,Speranza,4,[169.0],[-119.0],[1],[0],[0],[1.1464690407673288],['Speranza_4'],0.01124040768905843,None,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,healthy,23,f,17,1,aurora,2022-03-28_10h02.25.547,pilot_AIM1,2022.1.1,84.99941520945407,
PAURA,NEUTRO,,,,,,,,,0,0,0,0,,,,,0,11,11,10,,,,,,,,,,,,,,,,,-124.00749241973229,paura,200.24984394500785,Paura,4,[-112.0],[-166.0],[1],[0],[0],[1.2878850084271107],['Paura_4'],0.011234967739483182,None,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,healthy,23,f,17,1,aurora,2022-03-28_10h02.25.547,pilot_AIM1,2022.1.1,84.99941520945407,
GIOIA,SODDISFAZIONE,,,,,,,,,0,0,0,0,,,,,0,12,12,2,,,,,,,,,,,,,,,,,35.78327975160861,gioia,189.8341381311591,Gioia,4,[154.0],[111.0],[1],[0],[0],[1.2879512478124298],['Gioia_4'],0.011211927953297618,None,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,healthy,23,f,17,1,aurora,2022-03-28_10h02.25.547,pilot_AIM1,2022.1.1,84.99941520945407,
SORPRESA,GIOIA,,,,,,,,,0,0,0,0,,,,,0,13,13,12,,,,,,,,,,,,,,,,,-79.01134890350603,sorpresa,209.84756372185979,Sorpresa,4,[40.0],[-206.0],[1],[0],[0],[1.9458296227010692],['Sorpresa_4'],0.010663453043150639,None,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,healthy,23,f,17,1,aurora,2022-03-28_10h02.25.547,pilot_AIM1,2022.1.1,84.99941520945407,
SODDISFAZIONE,EUFORIA,,,,,,,,,0,0,0,0,,,,,0,14,14,0,,,,,,,,,,,,,,,,,11.678784328060425,soddisfazione,182.7840255602223,Soddisfazione,4,[179.0],[37.0],[1],[0],[0],[1.593392573316919],['Soddisfazione_4'],0.011161048425492481,None,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,healthy,23,f,17,1,aurora,2022-03-28_10h02.25.547,pilot_AIM1,2022.1.1,84.99941520945407,
COLPA,VERGOGNA,,,,,,,,,0,0,0,0,,,,,0,15,15,8,,,,,,,,,,,,,,,,,-170.10939505824197,colpa,197.9419106707824,Colpa,4,[-195.0],[-34.0],[1],[0],[0],[1.358400194046169],['Colpa_4'],0.01119720808992497,None,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,healthy,23,f,17,1,aurora,2022-03-28_10h02.25.547,pilot_AIM1,2022.1.1,84.99941520945407,
