emotion_practice,emotion_comp,file,file_emotion,file_emotion_level,file_gender,file_id,file_duration,size_w,size_h,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,istr_loop_practice.thisRepN,istr_loop_practice.thisTrialN,istr_loop_practice.thisN,istr_loop_practice.thisIndex,loop_emotion_identication.thisRepN,loop_emotion_identication.thisTrialN,loop_emotion_identication.thisN,loop_emotion_identication.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,random_by_pt_num.thisRepN,random_by_pt_num.thisTrialN,random_by_pt_num.thisN,random_by_pt_num.thisIndex,loop_itr_exp.thisRepN,loop_itr_exp.thisTrialN,loop_itr_exp.thisN,loop_itr_exp.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,wheelresp_angle,wheelresp_cake,wheelresp_norm,wheelresp_emotion,wheelresp_level,Wheelresp.x,Wheelresp.y,Wheelresp.leftButton,Wheelresp.midButton,Wheelresp.rightButton,Wheelresp.time,Wheelresp.clicked_name,Wheelresp.started,Wheelresp.stopped,file_emotion,wheelresp.x,wheelresp.y,wheelresp.leftButton,wheelresp.midButton,wheelresp.rightButton,wheelresp.time,wheelresp.clicked_name,wheelresp.started,wheelresp.stopped,compound_angle,compound_cake,compound_norm,compound_emotion,compound_level,compound.x,compound.y,compound.leftButton,compound.midButton,compound.rightButton,compound.time,compound.clicked_name,compound.started,compound.stopped,kb_end_training.keys,kb_end_training.rt,participant,session,group,age,gender,education,practice,experimenter,date,expName,psychopyVersion,frameRate,
SPERANZA,NEUTRO,,,,,,,,,0,0,0,0,,,,,0,9,9,14,,,,,,,,,,,,,,,,,-34.30778784471597,speranza,205.80573364218986,Speranza,4,[170.0],[-116.0],[1],[0],[0],[3.064638873306876],['Speranza_4'],0.011301042962998054,None,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
DISGUSTO,NEUTRO,,,,,,,,,0,0,0,0,,,,,0,10,10,6,,,,,,,,,,,,,,,,,142.79207807821842,disgusto,203.40353979220717,Disgusto,4,[-162.0],[123.0],[1],[0],[0],[1.4995035261960084],['Disgusto_4'],0.011199604228977478,None,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
INVIDIA,NEUTRO,,,,,,,,,0,0,0,0,,,,,0,11,11,7,,,,,,,,,,,,,,,,,170.7273982227997,invidia,198.59506539690256,Invidia,4,[-196.0],[32.0],[1],[0],[0],[3.4759531001053574],['Invidia_4'],0.011178804488508831,None,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
TRISTEZZA,NEUTRO,,,,,,,,,0,0,0,0,,,,,0,12,12,11,,,,,,,,,,,,,,,,,-103.22455119221354,tristezza,205.44829033116824,Tristezza,4,[-47.0],[-200.0],[1],[0],[0],[4.323155647017529],['Tristezza_4'],0.011178484492518237,None,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
PAURA,NEUTRO,,,,,,,,,0,0,0,0,,,,,0,13,13,10,,,,,,,,,,,,,,,,,-122.33937707974127,paura,200.02499843769527,Paura,4,[-107.0],[-169.0],[1],[0],[0],[1.4287789688384578],['Paura_4'],0.01119064434072925,None,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
COLPA,VERGOGNA,,,,,,,,,0,0,0,0,,,,,0,14,14,8,,,,,,,,,,,,,,,,,-166.03362939928022,colpa,198.8793604173143,Colpa,4,[-193.0],[-48.0],[1],[0],[0],[1.8522338441215993],['Colpa_4'],0.011166324644307224,None,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
SODDISFAZIONE,EUFORIA,,,,,,,,,0,0,0,0,,,,,0,15,15,0,,,,,,,,,,,,,,,,,11.709001101864015,soddisfazione,197.101496696499,Soddisfazione,4,[193.0],[40.0],[1],[0],[0],[2.3463470375889983],['Soddisfazione_4'],0.011170804588346073,None,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
,,stimoli/02.subtle/JF2_Disgust.wmv,disgusted,subtle,femmina,6,10,1646,926,0,0,0,0,,,,,,,,,0,0,0,9,,,,,,,,,,,,,148.35534096290743,disgusto,101.01980003939822,disgusto,3,,,,,,,,,,disgusted,[-342.0],[53.0],[1],[0],[0],[7.146246174847761],['disgusto_3'],0.010732090063470423,None,0.7910157293941884,soddisfazione,256.5852684781416,neutral,1,[251.0],[7.0],[1],[0],[0],[13.578830536194914],['neutral_5'],0.008298584433646283,None,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
,,stimoli/02.subtle/JM2_Fear.wmv,fear,subtle,maschio,8,10,1646,926,0,0,0,0,,,,,,,,,0,1,1,3,,,,,,,,,,,,,-124.99202019855868,paura,73.23933369440222,paura,2,,,,,,,,,,fear,[-298.0],[-60.0],[1],[0],[0],[12.8518840884866],['paura_2'],0.01072569014348801,None,-4.836583445735302,soglievo,260.2614070506805,sorpresa,1,[264.0],[-44.0],[1],[0],[0],[8.850274188578112],['sorpresa_5'],0.0090499350568507,None,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
,,stimoli/01.full/M02-Sadness-Face Forward.wmv,sad,full,maschio,3,6,720,576,0,0,0,0,,,,,,,,,0,2,2,46,,,,,,,,,,,,,-125.53767779197437,paura,103.22790320451152,paura,3,,,,,,,,,,sad,[-316.0],[-84.0],[1],[0],[0],[12.004999617604767],['paura_3'],0.010844408661796479,None,0.3383569692652585,soddisfazione,256.5092590921427,neutral,1,[252.0],[3.0],[1],[0],[0],[13.144793392978443],['neutral_5'],0.009489609569698132,None,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
,,stimoli/01.full/M03-Sadness-Face Forward.wmv,sad,full,maschio,4,6,720,576,0,0,0,0,,,,,,,,,0,3,3,47,,,,,,,,,,,,,-104.82647997035568,tristezza,140.6840431605518,tristezza,4,,,,,,,,,,sad,[-292.0],[-136.0],[1],[0],[0],[2.628242079538893],['tristezza_4'],0.010604091660979975,None,-11.0653652458969,soglievo,274.1988329661525,tristezza,3,[240.0],[-97.0],[1],[0],[0],[10.391799910337056],['tristezza_7'],0.009474889753391835,None,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
,,stimoli/01.full/M02-Disgust-Face Forward.wmv,disgusted,full,maschio,3,6,720,576,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,38,144.512537602279,disgusto,132.6386067478093,disgusto,4,,,,,,,,,,disgusted,[-364.0],[77.0],[1],[0],[0],[6.922403848399995],['disgusto_4'],0.010668730854149544,None,10.634760938740312,soddisfazione,270.4329861536865,disprezzo,3,[202.0],[86.0],[1],[0],[0],[1.6380573170446269],['disprezzo_7'],0.008749138810799195,None,n,4.728690437058219,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
,,stimoli/01.full/F03-Anger-Face Forward.wmv,angry,full,femmina,2,6,720,576,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,1,1,33,100.55180950619228,rabbia,103.75451797391764,rabbia,3,,,,,,,,,,angry,[-275.0],[102.0],[1],[0],[0],[4.957644688594314],['rabbia_3'],0.01068953059461819,None,2.054572880925691,soddisfazione,256.86961673191325,invidia,2,[190.0],[16.0],[1],[0],[0],[12.650575880812994],['invidia_6'],0.009472009789419644,None,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
,,stimoli/01.full/M03-Surprise-Face Forward.wmv,surprised,full,maschio,4,6,720,576,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,2,2,51,-77.93511558947458,sorpresa,133.9589489358587,sorpresa,4,,,,,,,,,,surprised,[-228.0],[-131.0],[1],[0],[0],[7.357678736169419],['sorpresa_4'],0.010697530494894636,None,0.5683918646793945,soddisfazione,256.5326489942362,neutral,1,[248.0],[5.0],[1],[0],[0],[3.1916811278196064],['neutral_5'],0.00914945381475718,None,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
,,stimoli/01.full/F01-Fear-Face Forward.wmv,fear,full,femmina,1,6,720,576,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,3,3,28,-122.13289585998095,paura,142.88806808127822,paura,4,,,,,,,,,,fear,[-332.0],[-121.0],[1],[0],[0],[4.805022273322038],['paura_4'],0.010824248913422707,None,-5.1646235803489065,soglievo,260.78535234939864,no_resp,0,[],[],[],[],[],[],[],0.009432970276520791,20.089581730019972,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
,,stimoli/01.full/M02-Surprise-Face Forward.wmv,surprised,full,maschio,3,6,720,576,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,4,4,50,-76.35708522400994,sorpresa,105.99056561788883,sorpresa,3,,,,,,,,,,surprised,[-231.0],[-103.0],[1],[0],[0],[4.310707482370617],['sorpresa_3'],0.010728250111469606,None,-0.9860606316471592,soglievo,256.8287367098939,sollievo,2,[325.0],[-10.0],[1],[0],[0],[8.556527774533379],['sollievo_6'],0.0095600086910963,None,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
,,stimoli/02.subtle/JM2_Surprise.wmv,surprised,subtle,maschio,8,10,1646,926,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,5,5,23,-56.1489896964418,interesse,98.73702446397704,interesse,3,,,,,,,,,,surprised,[-201.0],[-82.0],[1],[0],[0],[3.6049700499737583],['interesse_3'],0.01073720999966099,None,-7.245413560350668,soglievo,265.1339284210906,sorpresa,2,[271.0],[-67.0],[1],[0],[0],[2.90886545735907],['sorpresa_6'],0.008813778004082451,None,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
,,stimoli/02.subtle/JF2_Happiness.wmv,happy,subtle,femmina,6,9,1646,926,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,6,6,13,30.579226872489016,gioia,102.2154587134451,gioia,3,,,,,,,,,,happy,[-168.0],[52.0],[1],[0],[0],[4.028332766407061],['gioia_3'],0.010718970227344471,None,-1.375620547667743,soglievo,257.01945451657934,sollievo,2,[327.0],[-14.0],[1],[0],[0],[8.485908495861963],['sollievo_6'],0.00955296877884848,None,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
,,stimoli/01.full/F01-Joy-Face Forward.wmv,happy,full,femmina,1,6,720,576,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,7,7,40,34.658354705521106,gioia,98.4733466477097,gioia,3,,,,,,,,,,happy,[-175.0],[56.0],[1],[0],[0],[5.369466749054936],['gioia_3'],0.010763129675979144,None,1.2862176321101015,soddisfazione,256.9591407208547,soddisfazione,2,[323.0],[13.0],[1],[0],[0],[5.027219180304655],['soddisfazione_6'],0.009634247764779502,None,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
,,stimoli/01.full/M03-Disgust-Face Forward.wmv,disgusted,full,maschio,4,6,720,576,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,8,8,39,148.46520809481171,disgusto,103.24727599312246,disgusto,3,,,,,,,,,,disgusted,[-344.0],[54.0],[1],[0],[0],[4.4634242964648365],['disgusto_3'],0.010607611617047041,None,6.794698428516961,soddisfazione,262.4614257371929,disprezzo,2,[214.0],[56.0],[1],[0],[0],[4.462445108685074],['disprezzo_6'],0.009551048803018602,None,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
,,stimoli/02.subtle/JM1_Anger.wmv,angry,subtle,maschio,7,10,1646,926,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,9,9,6,-149.905758523555,vergogna,101.71037311896953,vergogna,3,,,,,,,,,,angry,[-344.0],[-51.0],[1],[0],[0],[3.1107448579041375],['vergogna_3'],0.010846648633787481,None,-1.5377723846974514,soglievo,256.653462863839,colpa,2,[191.0],[-12.0],[1],[0],[0],[2.2746416924717323],['colpa_6'],0.009618887956321487,None,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
,,stimoli/02.subtle/JF2_Neutral.wmv,neutral,subtle,femmina,6,9,1646,926,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,10,10,25,26.56505117707799,gioia,2.23606797749979,neutral,1,,,,,,,,,,neutral,[-254.0],[1.0],[1],[0],[0],[5.157640592645407],['neutral_1'],0.010751289823701882,None,0.4458725519324895,soddisfazione,256.5345980564805,neutral,1,[258.0],[4.0],[1],[0],[0],[1.709565224625976],['neutral_5'],0.009634247764552129,None,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
,,stimoli/02.subtle/JM1_Disgust.wmv,disgusted,subtle,maschio,7,10,1646,926,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,11,11,10,147.65255650055798,disgusto,71.02112361825881,disgusto,2,,,,,,,,,,disgusted,[-316.0],[38.0],[1],[0],[0],[4.381271401732874],['disgusto_2'],0.010714810279068843,None,-7.020188850449219,soglievo,262.8973183583279,paura,2,[215.0],[-58.0],[1],[0],[0],[10.250985987694776],['paura_6'],0.00958464838367945,None,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
,,stimoli/01.full/M03-Sadness-Face Forward.wmv,sad,full,maschio,4,6,720,576,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,12,12,47,-104.03624346792648,tristezza,103.07764064044152,tristezza,3,,,,,,,,,,sad,[-281.0],[-100.0],[1],[0],[0],[4.6637334766062395],['tristezza_3'],0.010766009640292395,None,-3.273944890689512,soglievo,257.83909711290875,vergogna,1,[216.0],[-27.0],[1],[0],[0],[10.886324618668823],['vergogna_5'],0.009600328187730156,None,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
,,stimoli/01.full/M03-Joy-Face Forward.wmv,happy,full,maschio,4,6,720,576,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,13,13,43,33.5412476541228,gioia,106.78014796768171,gioia,3,,,,,,,,,,happy,[-167.0],[59.0],[1],[0],[0],[2.8283231025276336],['gioia_3'],0.010763129676206518,None,-1.5047969811084745,soglievo,257.05252381565913,sollievo,2,[315.0],[-15.0],[1],[0],[0],[7.921336021726461],['sollievo_6'],0.009706246866130641,None,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
,,stimoli/01.full/F03-Surprise-Face Forward.wmv,surprised,full,femmina,2,6,720,576,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,14,14,49,-78.26691584358777,sorpresa,132.7742444904131,sorpresa,4,,,,,,,,,,surprised,[-229.0],[-130.0],[1],[0],[0],[3.957777806932995],['sorpresa_4'],0.010838008741643534,None,0.45113854678728116,soddisfazione,256.52290346088006,neutral,1,[252.0],[4.0],[1],[0],[0],[7.932846918070368],['neutral_5'],0.009326091610546428,None,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
,,stimoli/02.subtle/JF2_Fear.wmv,fear,subtle,femmina,6,10,1646,926,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,15,15,1,-123.53046966713309,paura,99.56907150315303,paura,3,,,,,,,,,,fear,[-311.0],[-83.0],[1],[0],[0],[6.499174570301307],['paura_3'],0.010839288725833285,None,0.5661454030393284,soddisfazione,256.5365471039166,neutral,1,[250.0],[5.0],[1],[0],[0],[4.885984782909873],['neutral_5'],0.009596808231890464,None,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
,,stimoli/01.full/F01-Anger-Face Forward.wmv,angry,full,femmina,1,6,720,576,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,16,16,32,102.39085666068091,rabbia,135.14806694880988,rabbia,4,,,,,,,,,,angry,[-285.0],[132.0],[1],[0],[0],[1.8401191153134278],['rabbia_4'],0.010735930015584927,None,2.073150148846427,soddisfazione,256.8618305626587,invidia,2,[186.0],[16.0],[1],[0],[0],[7.638758108298816],['invidia_6'],0.009153933759080246,None,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
,,stimoli/02.subtle/JF1_Surprise.wmv,surprised,subtle,femmina,5,10,1646,926,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,17,17,20,-80.67640822186199,sorpresa,67.89698078707183,sorpresa,2,,,,,,,,,,surprised,[-245.0],[-67.0],[1],[0],[0],[12.993075286420435],['sorpresa_2'],0.010725050151449977,None,0.5650288179074557,soddisfazione,256.5384961365448,neutral,1,[251.0],[5.0],[1],[0],[0],[3.75666031687922],['neutral_5'],0.009680647185518865,None,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
,,stimoli/01.full/M02-Fear-Face Forward.wmv,fear,full,maschio,3,6,720,576,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,18,18,30,-127.47617956136138,paura,151.2084653714864,paura,4,,,,,,,,,,fear,[-348.0],[-120.0],[1],[0],[0],[3.616680943821848],['paura_4'],0.010674170786387549,None,-4.855168417206752,soglievo,260.2575647315559,sorpresa,1,[262.0],[-44.0],[1],[0],[0],[4.038734236596724],['sorpresa_5'],0.00935649123107396,None,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
,,stimoli/02.subtle/JF1_Anger.wmv,angry,subtle,femmina,5,10,1646,926,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,19,19,4,-128.0189425931702,paura,69.81403870282824,paura,2,,,,,,,,,,angry,[-299.0],[-55.0],[1],[0],[0],[10.381221802351888],['paura_2'],0.010703290423066392,None,7.579509776890266,soddisfazione,264.8244701684495,rabbia,2,[240.0],[66.0],[1],[0],[0],[2.627406249970022],['rabbia_6'],0.009624007892398367,None,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
,,stimoli/02.subtle/JF1_Happiness.wmv,happy,subtle,femmina,5,10,1646,926,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,20,20,12,-9.587833024818645,soglievo,150.0966355385756,sollievo,4,,,,,,,,,,happy,[-108.0],[-25.0],[1],[0],[0],[5.934206581101762],['sollievo_4'],0.010690810578580567,None,5.115881810617401,soddisfazione,262.070601174569,gioia,3,[336.0],[53.0],[1],[0],[0],[3.627349290680854],['gioia_7'],0.009340491430634756,None,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
,,stimoli/02.subtle/JM1_Happiness.wmv,happy,subtle,maschio,7,10,1646,926,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,21,21,14,30.677280021796452,gioia,68.60029154456998,gioia,2,,,,,,,,,,happy,[-197.0],[35.0],[1],[0],[0],[2.475258708771321],['gioia_2'],0.010704570407142455,None,0.3383569692652585,soddisfazione,256.5092590921427,neutral,1,[252.0],[3.0],[1],[0],[0],[3.191838245858662],['neutral_5'],0.00956992856731631,None,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
,,stimoli/01.full/M02-Anger-Face Forward.wmv,angry,full,maschio,3,6,720,576,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,22,22,34,106.16449915225692,rabbia,71.84010022264724,rabbia,2,,,,,,,,,,angry,[-276.0],[69.0],[1],[0],[0],[5.016737391117431],['rabbia_2'],0.010743609919927621,None,-0.22646435234118434,soglievo,256.49561399758863,neutral,1,[250.0],[-2.0],[1],[0],[0],[8.827121197527504],['neutral_5'],0.009528649082540142,None,,,04,001,healthy,24,f,18,1,virginia,2022-03-25_13h16.35.388,pilot_AIM1,2022.1.1,84.98304439459399,
